Frequency (Hz)	Level (dB)
1416.481018	-66.808380
1417.153931	-67.897705
1417.826843	-68.084549
1418.499756	-67.851723
1419.172668	-67.991646
1419.845581	-66.107277
1420.518494	-66.239220
1421.191406	-68.327492
1421.864319	-69.134941
1422.537231	-67.377350
1423.210144	-67.687393
1423.883057	-68.909996
1424.555969	-66.529922
1425.228882	-66.552223
1425.901794	-65.955513
1426.574707	-63.823475
1427.247620	-67.566307
1427.920532	-69.807953
1428.593445	-69.556267
1429.266357	-68.680168
1429.939270	-70.133667
1430.612183	-67.878052
1431.285095	-67.486900
1431.958008	-66.910759
1432.630920	-68.605202
1433.303833	-67.263573
1433.976746	-68.530861
1434.649658	-68.229271
1435.322571	-65.896271
1435.995483	-68.190247
1436.668396	-68.459129
1437.341309	-67.887672
1438.014221	-68.225014
1438.687134	-66.453812
1439.360046	-67.554756
1440.032959	-66.905075
1440.705872	-68.883232
1441.378784	-68.719261
1442.051697	-67.257477
1442.724609	-67.025711
1443.397522	-69.909691
1444.070435	-67.399628
1444.743347	-68.805679
1445.416260	-67.384445
1446.089172	-66.865715
1446.762085	-70.061775
1447.434998	-68.905418
1448.107910	-67.835922
1448.780823	-69.462608
1449.453735	-68.681145
1450.126648	-67.566208
1450.799561	-66.597557
1451.472473	-66.577843
1452.145386	-66.280182
1452.818298	-69.127121
1453.491211	-66.497101
1454.164124	-67.969681
1454.837036	-68.295113
1455.509949	-69.008896
1456.182861	-66.843155
1456.855774	-67.664253
1457.528687	-67.616974
1458.201599	-68.314445
1458.874512	-69.136414
1459.547424	-66.383133
1460.220337	-68.352760
1460.893250	-68.974762
1461.566162	-69.448982
1462.239075	-68.982330
1462.911987	-67.324127
1463.584900	-66.304756
1464.257812	-67.762741
1464.930725	-67.547890
1465.603638	-67.044777
1466.276550	-67.321526
1466.949463	-67.240356
1467.622375	-67.963669
1468.295288	-68.448936
1468.968201	-67.041512
1469.641113	-67.584297
1470.314026	-69.785965
1470.986938	-67.591812
1471.659851	-67.936462
1472.332764	-68.751823
1473.005676	-67.043983
1473.678589	-64.997353
1474.351501	-66.968407
1475.024414	-67.835495
1475.697327	-68.913620
1476.370239	-68.290672
1477.043152	-68.496704
1477.716064	-67.910919
1478.388977	-67.928711
1479.061890	-68.529411
1479.734802	-68.903427
1480.407715	-67.332451
1481.080627	-68.285385
1481.753540	-68.620384
1482.426453	-67.719627
1483.099365	-68.161758
1483.772278	-68.204193
1484.445190	-68.744614
1485.118103	-66.880760
1485.791016	-67.392670
1486.463928	-64.609131
1487.136841	-66.589607
1487.809753	-67.359070
1488.482666	-67.356949
1489.155579	-68.402763
1489.828491	-68.140747
1490.501404	-66.940071
1491.174316	-66.739967
1491.847229	-66.522949
1492.520142	-68.953362
1493.193054	-66.831139
1493.865967	-66.013535
1494.538879	-67.972237
1495.211792	-66.384605
1495.884705	-66.308167
1496.557617	-63.764107
1497.230530	-68.644821
1497.903442	-67.859055
1498.576355	-64.782867
1499.249268	-66.982918
1499.922180	-66.701752
1500.595093	-66.545105
1501.268005	-65.425079
1501.940918	-66.137543
1502.613831	-66.103058
1503.286743	-65.661133
1503.959656	-67.220016
1504.632568	-66.471565
1505.305481	-65.599075
1505.978394	-65.334259
1506.651306	-65.579636
1507.324219	-66.422310
1507.997131	-66.388985
1508.670044	-68.230209
1509.342957	-66.822273
1510.015869	-66.792847
1510.688782	-66.850929
1511.361694	-66.443558
1512.034607	-65.656670
1512.707520	-65.827774
1513.380432	-67.172966
1514.053345	-65.449074
1514.726257	-64.303764
1515.399170	-64.127174
1516.072083	-66.380875
1516.744995	-64.463600
1517.417908	-63.611752
1518.090820	-65.282036
1518.763733	-64.801468
1519.436646	-62.644928
1520.109558	-67.149979
1520.782471	-65.376747
1521.455383	-64.288681
1522.128296	-65.624741
1522.801208	-64.553368
1523.474121	-66.669846
1524.147034	-65.173470
1524.819946	-65.296776
1525.492859	-63.958153
1526.165771	-63.760227
1526.838684	-63.019981
1527.511597	-64.898735
1528.184509	-63.191055
1528.857422	-61.230591
1529.530334	-63.229504
1530.203247	-61.954983
1530.876160	-64.564514
1531.549072	-60.252426
1532.221985	-61.525455
1532.894897	-64.108658
1533.567810	-62.570110
1534.240723	-60.723362
1534.913635	-61.951286
1535.586548	-61.272881
1536.259460	-62.589828
1536.932373	-61.199696
1537.605286	-60.827324
1538.278198	-61.304535
1538.951111	-61.900944
1539.624023	-63.117405
1540.296936	-62.425922
1540.969849	-62.322762
1541.642761	-63.982552
1542.315674	-62.712860
1542.988586	-64.540756
1543.661499	-61.922798
1544.334412	-60.808918
1545.007324	-61.280151
1545.680237	-61.954578
1546.353149	-61.379330
1547.026062	-61.405949
1547.698975	-62.246544
1548.371887	-61.080650
1549.044800	-60.688602
1549.717712	-60.596794
1550.390625	-60.632416
1551.063538	-59.957924
1551.736450	-59.801205
1552.409363	-60.819862
1553.082275	-59.516674
1553.755188	-62.234455
1554.428101	-60.289089
1555.101013	-60.490936
1555.773926	-60.511539
1556.446838	-58.095646
1557.119751	-60.987629
1557.792664	-59.616131
1558.465576	-58.033012
1559.138489	-59.137524
1559.811401	-57.445202
1560.484314	-57.340305
1561.157227	-58.381184
1561.830139	-57.825191
1562.503052	-58.408249
1563.175964	-57.233971
1563.848877	-57.395500
1564.521790	-58.483997
1565.194702	-55.875412
1565.867615	-53.853920
1566.540527	-54.902157
1567.213440	-56.239246
1567.886353	-55.124115
1568.559265	-54.746567
1569.232178	-56.575275
1569.905090	-56.879005
1570.578003	-56.787495
1571.250916	-54.450684
1571.923828	-55.189182
1572.596741	-53.020870
1573.269653	-52.888626
1573.942566	-54.609688
1574.615479	-51.450077
1575.288391	-51.765076
1575.961304	-51.807739
1576.634216	-53.748287
1577.307129	-51.501419
1577.980042	-54.249390
1578.652954	-51.179966
1579.325867	-53.906475
1579.998779	-53.116261
1580.671692	-52.973629
1581.344604	-53.392235
1582.017517	-51.158077
1582.690430	-51.981937
1583.363342	-51.286720
1584.036255	-50.591721
1584.709167	-50.650635
1585.382080	-51.096169
1586.054993	-52.282341
1586.727905	-50.563080
1587.400818	-52.334381
1588.073730	-52.503410
1588.746643	-51.438244
1589.419556	-51.248672
1590.092468	-52.532471
1590.765381	-49.722969
1591.438293	-51.879868
1592.111206	-52.767502
1592.784119	-51.979641
1593.457031	-53.306908
1594.129944	-52.597710
1594.802856	-53.828239
1595.475769	-52.870304
1596.148682	-54.141449
1596.821594	-54.943165
1597.494507	-53.956284
1598.167419	-55.386196
1598.840332	-56.840069
1599.513245	-53.340820
1600.186157	-55.384556
1600.859070	-54.466011
1601.531982	-56.221714
1602.204895	-53.283195
1602.877808	-56.848854
1603.550720	-55.394569
1604.223633	-57.200176
1604.896545	-58.669865
1605.569458	-55.515217
1606.242371	-55.459061
1606.915283	-56.722832
1607.588196	-58.190811
1608.261108	-58.156036
1608.934021	-57.688187
1609.606934	-55.954144
1610.279846	-57.926304
1610.952759	-56.347271
1611.625671	-56.343876
1612.298584	-59.107418
1612.971497	-58.939819
1613.644409	-59.393314
1614.317322	-59.670849
1614.990234	-59.570496
1615.663147	-61.350864
1616.336060	-58.094181
1617.008972	-59.064438
1617.681885	-59.189053
1618.354797	-59.736469
1619.027710	-60.959068
1619.700623	-60.425659
1620.373535	-63.023952
1621.046448	-60.225979
1621.719360	-61.346935
1622.392273	-60.262028
1623.065186	-60.930458
1623.738098	-61.412128
1624.411011	-59.269436
1625.083923	-59.648697
1625.756836	-59.192955
1626.429749	-61.783600
1627.102661	-60.782459
1627.775574	-61.993774
1628.448486	-62.136215
1629.121399	-60.675045
1629.794312	-60.726841
1630.467224	-60.261826
1631.140137	-60.683956
1631.813049	-61.088181
1632.485962	-60.134739
1633.158875	-61.785812
1633.831787	-61.022198
1634.504700	-63.125614
1635.177612	-59.460728
1635.850525	-62.378792
1636.523438	-63.195103
1637.196350	-63.205853
1637.869263	-61.920025
1638.542175	-62.725769
1639.215088	-62.271751
1639.888000	-63.383648
1640.560913	-62.156773
1641.233826	-64.323845
1641.906738	-61.258018
1642.579651	-62.912998
1643.252563	-63.339520
1643.925476	-63.291672
1644.598389	-64.237381
1645.271301	-62.309055
1645.944214	-63.940048
1646.617126	-63.171452
1647.290039	-64.668144
1647.962952	-63.655655
1648.635864	-63.889469
1649.308777	-63.305157
1649.981689	-65.601334
1650.654602	-64.394196
1651.327515	-64.090240
1652.000427	-63.748310
1652.673340	-64.112793
1653.346252	-63.837971
1654.019165	-63.972698
1654.692078	-63.986111
1655.364990	-66.076370
1656.037903	-66.573875
1656.710815	-62.915489
1657.383728	-64.966232
1658.056641	-64.421555
1658.729553	-64.847435
1659.402466	-66.436676
1660.075378	-65.223396
1660.748291	-64.205772
1661.421204	-64.173454
1662.094116	-63.637901
1662.767029	-66.091370
1663.439941	-63.434181
1664.112854	-65.281311
1664.785767	-64.661156
1665.458679	-66.764709
1666.131592	-65.051178
1666.804504	-64.244186
1667.477417	-63.539478
1668.150330	-64.090767
1668.823242	-67.431656
1669.496155	-66.212593
1670.169067	-66.006142
1670.841980	-67.213501
1671.514893	-65.689705
1672.187805	-65.559250
1672.860718	-64.813484
1673.533630	-63.841473
1674.206543	-66.819733
1674.879456	-64.949738
1675.552368	-63.678886
1676.225281	-65.949120
1676.898193	-66.316132
1677.571106	-66.270912
1678.244019	-66.267815
1678.916931	-65.682243
1679.589844	-64.984016
1680.262756	-66.687988
1680.935669	-67.957680
1681.608582	-67.603516
1682.281494	-67.222893
1682.954407	-65.217484
1683.627319	-66.816994
1684.300232	-66.585793
1684.973145	-65.152046
1685.646057	-66.074875
1686.318970	-66.510384
1686.991882	-67.116226
1687.664795	-65.989128
1688.337708	-65.164146
1689.010620	-65.358040
1689.683533	-65.977486
1690.356445	-66.517197
1691.029358	-66.378914
1691.702271	-63.568230
1692.375183	-65.717941
1693.048096	-67.687294
1693.721008	-65.396507
1694.393921	-65.413673
1695.066833	-66.402222
1695.739746	-66.835999
1696.412659	-65.499527
1697.085571	-66.148094
1697.758484	-67.000679
1698.431396	-64.893211
1699.104309	-66.204300
1699.777222	-69.049484
1700.450134	-64.958138
1701.123047	-65.211449
1701.795959	-66.772049
1702.468872	-67.499527
1703.141785	-66.581650
1703.814697	-66.022850
1704.487610	-66.222900
1705.160522	-67.134827
1705.833435	-64.740723
1706.506348	-65.760414
1707.179260	-67.472389
1707.852173	-68.137299
1708.525085	-68.038460
1709.197998	-66.706467
1709.870911	-65.537773
1710.543823	-66.782822
1711.216736	-66.483261
1711.889648	-65.689842
1712.562561	-67.244759
1713.235474	-69.385284
1713.908386	-70.576500
1714.581299	-67.273178
1715.254211	-66.177170
1715.927124	-66.115448
1716.600037	-63.792576
1717.272949	-66.493019
1717.945862	-65.060036
1718.618774	-66.182243
1719.291687	-64.916924
1719.964600	-66.123329
1720.637512	-64.837463
1721.310425	-65.590126
1721.983337	-64.716743
1722.656250	-64.891838
1723.329163	-66.258194
1724.002075	-66.189278
1724.674988	-64.608650
1725.347900	-66.282852
1726.020813	-68.050415
1726.693726	-67.224693
1727.366638	-65.402328
1728.039551	-65.257599
1728.712463	-67.255005
1729.385376	-65.564674
1730.058289	-66.052361
1730.731201	-65.520386
1731.404114	-67.169357
1732.077026	-65.845901
1732.749939	-66.002655
1733.422852	-65.699043
1734.095764	-64.136078
1734.768677	-65.414597
1735.441589	-68.282516
1736.114502	-65.918045
1736.787415	-66.899139
1737.460327	-66.504868
1738.133240	-66.847168
1738.806152	-66.178360
1739.479065	-64.781960
1740.151978	-64.811043
1740.824890	-66.071075
1741.497803	-67.994614
1742.170715	-64.093018
1742.843628	-64.650543
1743.516541	-66.693993
1744.189453	-68.064156
1744.862366	-66.190392
1745.535278	-64.263550
1746.208191	-65.250862
1746.881104	-63.893673
1747.554016	-66.455055
1748.226929	-65.654961
1748.899841	-66.450157
1749.572754	-65.308830
1750.245667	-66.242233
1750.918579	-66.175598
1751.591492	-67.068367
1752.264404	-65.822922
1752.937317	-66.814850
1753.610229	-64.909439
1754.283142	-66.955063
1754.956055	-65.560440
1755.628967	-66.706078
1756.301880	-65.488693
1756.974792	-66.362000
1757.647705	-64.718132
1758.320618	-64.074898
1758.993530	-66.530991
1759.666443	-66.470963
1760.339355	-64.957397
1761.012268	-64.845703
1761.685181	-62.470516
1762.358093	-63.649185
1763.031006	-64.063721
1763.703918	-66.048218
1764.376831	-65.403198
1765.049744	-63.470276
1765.722656	-65.522911
1766.395569	-63.733387
1767.068481	-64.040291
1767.741394	-64.352295
1768.414307	-62.283733
1769.087219	-64.622986
1769.760132	-63.379807
1770.433044	-63.018398
1771.105957	-63.394768
1771.778870	-64.528687
1772.451782	-62.734516
1773.124695	-63.426052
1773.797607	-65.270782
1774.470520	-64.446564
1775.143433	-63.590137
1775.816345	-63.873280
1776.489258	-61.776543
1777.162170	-62.920795
1777.835083	-63.769314
1778.507996	-63.073280
1779.180908	-65.392433
1779.853821	-63.917900
1780.526733	-65.364548
1781.199646	-62.783932
1781.872559	-61.818649
1782.545471	-62.239376
1783.218384	-63.776638
1783.891296	-62.924423
1784.564209	-62.486942
1785.237122	-64.486511
1785.910034	-61.731613
1786.582947	-64.589447
1787.255859	-61.959106
1787.928772	-62.353477
1788.601685	-62.310055
1789.274597	-62.133568
1789.947510	-62.881939
1790.620422	-62.685333
1791.293335	-60.291195
1791.966248	-62.095795
1792.639160	-64.091339
1793.312073	-62.542912
1793.984985	-61.709549
1794.657898	-60.154251
1795.330811	-61.549461
1796.003723	-62.020756
1796.676636	-62.135651
1797.349548	-60.814400
1798.022461	-62.282379
1798.695374	-64.345970
1799.368286	-60.395500
1800.041199	-60.973156
1800.714111	-63.035595
1801.387024	-59.210087
1802.059937	-62.002590
1802.732849	-60.593929
1803.405762	-59.015942
1804.078674	-61.075485
1804.751587	-63.029827
1805.424500	-59.910931
1806.097412	-59.592808
1806.770325	-58.571598
1807.443237	-59.943089
1808.116150	-59.666073
1808.789062	-58.987465
1809.461975	-59.378811
1810.134888	-60.148926
1810.807800	-58.698849
1811.480713	-58.275547
1812.153625	-56.511883
1812.826538	-57.585331
1813.499451	-58.530109
1814.172363	-57.730858
1814.845276	-56.925308
1815.518188	-59.309059
1816.191101	-58.050346
1816.864014	-59.562180
1817.536926	-58.221195
1818.209839	-60.328728
1818.882751	-59.667793
1819.555664	-60.502941
1820.228577	-58.949028
1820.901489	-59.463657
1821.574402	-56.824150
1822.247314	-56.841934
1822.920227	-55.538689
1823.593140	-56.753265
1824.266052	-56.660145
1824.938965	-57.733799
1825.611877	-56.419720
1826.284790	-58.536888
1826.957703	-58.163914
1827.630615	-54.608677
1828.303528	-54.667488
1828.976440	-56.991894
1829.649353	-56.507862
1830.322266	-56.593819
1830.995178	-54.565739
1831.668091	-54.689518
1832.341003	-56.158257
1833.013916	-54.970169
1833.686829	-53.774387
1834.359741	-52.842712
1835.032654	-52.651035
1835.705566	-53.024582
1836.378479	-53.630783
1837.051392	-49.923004
1837.724304	-51.685169
1838.397217	-51.739586
1839.070129	-52.099953
1839.743042	-52.691563
1840.415955	-55.164886
1841.088867	-51.467548
1841.761780	-49.982620
1842.434692	-51.697327
1843.107605	-51.563305
1843.780518	-50.389294
1844.453430	-50.592171
1845.126343	-49.886112
1845.799255	-50.614197
1846.472168	-49.383480
1847.145081	-48.691158
1847.817993	-50.437943
1848.490906	-50.636696
1849.163818	-50.172604
1849.836731	-48.389927
1850.509644	-50.097992
1851.182556	-49.985569
1851.855469	-52.111034
1852.528381	-50.305653
1853.201294	-49.441265
1853.874207	-48.882629
1854.547119	-50.643429
1855.220032	-48.479103
1855.892944	-50.352787
1856.565857	-50.562267
1857.238770	-51.168617
1857.911682	-50.297932
1858.584595	-51.595520
1859.257507	-51.269527
1859.930420	-51.125694
1860.603333	-51.070175
1861.276245	-50.044552
1861.949158	-51.868210
1862.622070	-53.067207
1863.294983	-51.854973
1863.967896	-52.956184
1864.640808	-51.622181
1865.313721	-52.546474
1865.986633	-51.805779
1866.659546	-53.412899
1867.332458	-52.706169
1868.005371	-52.724258
1868.678284	-53.835106
1869.351196	-53.635632
1870.024109	-54.822395
1870.697021	-54.360062
1871.369934	-53.682049
1872.042847	-54.189674
1872.715759	-53.527279
1873.388672	-54.935959
1874.061584	-56.395977
1874.734497	-53.159264
1875.407410	-53.877018
1876.080322	-54.719368
1876.753235	-54.388027
1877.426147	-54.665649
1878.099060	-55.726440
1878.771973	-56.298504
1879.444885	-54.786587
1880.117798	-57.385586
1880.790710	-57.650097
1881.463623	-54.664295
1882.136536	-58.239632
1882.809448	-56.651173
1883.482361	-58.514496
1884.155273	-59.327885
1884.828186	-60.025177
1885.501099	-60.207111
1886.174011	-56.045952
1886.846924	-58.207077
1887.519836	-58.073505
1888.192749	-60.022617
1888.865662	-60.081696
1889.538574	-60.326202
1890.211487	-57.314861
1890.884399	-57.128269
1891.557312	-57.356136
1892.230225	-58.116364
1892.903137	-59.597904
1893.576050	-58.329235
1894.248962	-59.116562
1894.921875	-60.282280
1895.594788	-58.875587
1896.267700	-59.193558
1896.940613	-59.352882
1897.613525	-60.460876
1898.286438	-59.805771
1898.959351	-61.054592
1899.632263	-60.860756
1900.305176	-58.935505
1900.978088	-60.352894
1901.651001	-61.042084
1902.323914	-59.968426
1902.996826	-61.920109
1903.669739	-60.074444
1904.342651	-60.862690
1905.015564	-58.887814
1905.688477	-60.879917
1906.361389	-60.502598
1907.034302	-60.156113
1907.707214	-60.911240
1908.380127	-59.472717
1909.053040	-62.428452
1909.725952	-61.599754
1910.398865	-61.003288
1911.071777	-58.526123
1911.744690	-60.433674
1912.417603	-62.298138
1913.090515	-62.964287
1913.763428	-62.525944
1914.436340	-62.076862
1915.109253	-62.431633
1915.782166	-59.757675
1916.455078	-61.130917
1917.127991	-63.027924
1917.800903	-62.842930
1918.473816	-62.399277
1919.146729	-62.510071
1919.819641	-60.604881
1920.492554	-59.733150
1921.165466	-62.209263
1921.838379	-62.015678
1922.511292	-61.922031
1923.184204	-60.052319
1923.857117	-61.021797
1924.530029	-62.211872
1925.202942	-62.578411
1925.875854	-60.553234
1926.548767	-62.828377
1927.221680	-66.101891
1927.894592	-62.102932
1928.567505	-62.719547
1929.240417	-66.350159
1929.913330	-64.758797
1930.586243	-61.743904
1931.259155	-62.775192
1931.932068	-65.318062
1932.604980	-61.951527
1933.277893	-62.868225
1933.950806	-63.757248
1934.623718	-62.906055
1935.296631	-62.637772
1935.969543	-62.704391
1936.642456	-64.927460
1937.315369	-62.989140
1937.988281	-64.028961
1938.661194	-61.936314
1939.334106	-61.343719
1940.007019	-62.291630
1940.679932	-61.626049
1941.352844	-62.319481
1942.025757	-61.749683
1942.698669	-63.464146
1943.371582	-64.968521
1944.044495	-66.270035
1944.717407	-63.723595
1945.390320	-61.533337
1946.063232	-63.151344
1946.736145	-62.555828
1947.409058	-60.466991
1948.081970	-63.596092
1948.754883	-65.119080
1949.427795	-63.647415
1950.100708	-64.281944
1950.773621	-64.056007
1951.446533	-63.664589
1952.119446	-63.219364
1952.792358	-65.693253
1953.465271	-63.609222
1954.138184	-65.117676
1954.811096	-65.112114
1955.484009	-65.312767
1956.156921	-63.174480
1956.829834	-64.682518
1957.502747	-64.145226
1958.175659	-64.331802
1958.848572	-62.068203
1959.521484	-62.239887
1960.194397	-64.318909
1960.867310	-62.769772
1961.540222	-65.635223
1962.213135	-63.069332
1962.886047	-62.641426
1963.558960	-63.433475
1964.231873	-62.574017
1964.904785	-63.764801
1965.577698	-63.209454
1966.250610	-64.170578
1966.923523	-65.217857
1967.596436	-63.823086
1968.269348	-62.193661
1968.942261	-64.795029
1969.615173	-66.484497
1970.288086	-62.413929
1970.960999	-62.799500
1971.633911	-65.725327
1972.306824	-65.220131
1972.979736	-62.469334
1973.652649	-63.171482
1974.325562	-64.380112
1974.998474	-63.172871
1975.671387	-63.890499
1976.344299	-61.810120
1977.017212	-63.086109
1977.690125	-65.888573
1978.363037	-63.585873
1979.035950	-65.009377
1979.708862	-63.679691
1980.381775	-62.505131
1981.054688	-64.637611
1981.727600	-65.684067
1982.400513	-62.305916
1983.073425	-62.126423
1983.746338	-67.203300
1984.419250	-64.925987
1985.092163	-64.173759
1985.765076	-61.844463
1986.437988	-62.223110
1987.110901	-63.583416
1987.783813	-65.561256
1988.456726	-64.840286
1989.129639	-65.386078
1989.802551	-65.024017
1990.475464	-64.595863
1991.148376	-64.410255
1991.821289	-63.671204
1992.494202	-64.138054
1993.167114	-62.505257
1993.840027	-63.864861
1994.512939	-62.261578
1995.185852	-65.516556
1995.858765	-63.179001
1996.531677	-63.160130
1997.204590	-63.431915
1997.877502	-65.010010
1998.550415	-63.589870
1999.223328	-63.601460
1999.896240	-63.267979
2000.569153	-63.895950
2001.242065	-63.185230
2001.914978	-61.924557
2002.587891	-63.333782
2003.260803	-63.014179
2003.933716	-62.566708
2004.606628	-63.262558
2005.279541	-62.692757
2005.952454	-62.293575
2006.625366	-63.523285
2007.298279	-62.248695
2007.971191	-63.222984
2008.644104	-63.062786
2009.317017	-64.543884
2009.989929	-62.096088
2010.662842	-62.909332
2011.335754	-64.782249
2012.008667	-62.093719
2012.681580	-62.886967
2013.354492	-63.313442
2014.027405	-63.615307
2014.700317	-63.279633
2015.373230	-61.079243
2016.046143	-61.678276
2016.719055	-61.825142
2017.391968	-64.628929
2018.064880	-64.583305
2018.737793	-63.222721
2019.410706	-63.232487
2020.083618	-62.856701
2020.756531	-62.691444
2021.429443	-63.520302
2022.102356	-61.043816
2022.775269	-60.938129
2023.448181	-62.987473
2024.121094	-62.496681
2024.794006	-61.985516
2025.466919	-60.951210
2026.139832	-61.662590
2026.812744	-61.093082
2027.485657	-62.971825
2028.158569	-60.253414
2028.831482	-62.041969
2029.504395	-62.426102
2030.177307	-62.645641
2030.850220	-61.618156
2031.523132	-62.108677
2032.196045	-61.224846
2032.868958	-60.892582
2033.541870	-59.859322
2034.214783	-62.789406
2034.887695	-62.493465
2035.560608	-60.970245
2036.233521	-60.718941
2036.906433	-60.411243
2037.579346	-61.345188
2038.252258	-61.927567
2038.925171	-61.019188
2039.598083	-60.869095
2040.270996	-63.016708
2040.943909	-61.065235
2041.616821	-61.930759
2042.289734	-60.527473
2042.962646	-60.900330
2043.635559	-61.219280
2044.308472	-60.612679
2044.981384	-61.046700
2045.654297	-60.214176
2046.327209	-61.953049
2047.000122	-60.658428
2047.673035	-59.013252
2048.345947	-60.288292
2049.018860	-59.218552
2049.691772	-59.992104
2050.364685	-61.055595
2051.037598	-64.270691
2051.710510	-62.118179
2052.383423	-61.707653
2053.056335	-59.818653
2053.729248	-59.405209
2054.402161	-59.805847
2055.075073	-59.046658
2055.747986	-58.454987
2056.420898	-58.944016
2057.093811	-58.226284
2057.766724	-61.006691
2058.439636	-58.258026
2059.112549	-61.382904
2059.785461	-58.238098
2060.458374	-59.337311
2061.131287	-60.487976
2061.804199	-58.279160
2062.477112	-58.978504
2063.150024	-58.575497
2063.822937	-57.180256
2064.495850	-57.372601
2065.168762	-59.116913
2065.841675	-57.640507
2066.514587	-57.642632
2067.187500	-58.818005
2067.860413	-57.562664
2068.533325	-57.210438
2069.206238	-58.114834
2069.879150	-56.660423
2070.552063	-58.282967
2071.224976	-56.935886
2071.897888	-56.093384
2072.570801	-55.707336
2073.243713	-56.299740
2073.916626	-57.128052
2074.589539	-56.451252
2075.262451	-56.504391
2075.935364	-56.940750
2076.608276	-54.790241
2077.281189	-56.618729
2077.954102	-56.017033
2078.627014	-54.931236
2079.299927	-56.031502
2079.972839	-55.141312
2080.645752	-55.463963
2081.318665	-54.434483
2081.991577	-54.017918
2082.664490	-55.855865
2083.337402	-54.439766
2084.010315	-54.591976
2084.683228	-56.678009
2085.356140	-55.401527
2086.029053	-54.468414
2086.701965	-53.554985
2087.374878	-53.484318
2088.047791	-54.218334
2088.720703	-54.477234
2089.393616	-52.404007
2090.066528	-53.130394
2090.739441	-52.084145
2091.412354	-50.466591
2092.085266	-52.436058
2092.758179	-53.613586
2093.431091	-52.080414
2094.104004	-53.912189
2094.776917	-52.232952
2095.449829	-50.738316
2096.122742	-51.097866
2096.795654	-50.105320
2097.468567	-50.486187
2098.141479	-50.201576
2098.814392	-52.616528
2099.487305	-51.303665
2100.160217	-50.579067
2100.833130	-48.183315
2101.506042	-48.618149
2102.178955	-49.919247
2102.851868	-49.977966
2103.524780	-50.255161
2104.197693	-49.056366
2104.870605	-47.116833
2105.543518	-48.309990
2106.216431	-49.655922
2106.889343	-45.505650
2107.562256	-48.186745
2108.235168	-48.065163
2108.908081	-48.529728
2109.580994	-48.265125
2110.253906	-45.385986
2110.926819	-46.223370
2111.599731	-47.054379
2112.272644	-45.481583
2112.945557	-47.213375
2113.618469	-46.186615
2114.291382	-47.974972
2114.964294	-49.913692
2115.637207	-46.693146
2116.310120	-48.952404
2116.983032	-48.322403
2117.655945	-46.615685
2118.328857	-45.420338
2119.001770	-47.541580
2119.674683	-47.329285
2120.347595	-49.292778
2121.020508	-47.905773
2121.693420	-47.751488
2122.366333	-46.971214
2123.039246	-48.575901
2123.712158	-47.908176
2124.385071	-47.995426
2125.057983	-48.770576
2125.730896	-48.706051
2126.403809	-48.220188
2127.076721	-51.635380
2127.749634	-48.924580
2128.422546	-49.184551
2129.095459	-50.345211
2129.768372	-47.797436
2130.441284	-48.450428
2131.114197	-49.544827
2131.787109	-51.086037
2132.460022	-51.174831
2133.132935	-52.528366
2133.805847	-53.911304
2134.478760	-51.183342
2135.151672	-49.758610
2135.824585	-51.996349
2136.497498	-52.493595
2137.170410	-51.309574
2137.843323	-51.873817
2138.516235	-50.407745
2139.189148	-50.936779
2139.862061	-53.332359
2140.534973	-53.725140
2141.207886	-53.173996
2141.880798	-52.097351
2142.553711	-53.142616
2143.226624	-52.614784
2143.899536	-53.478928
2144.572449	-54.758564
2145.245361	-54.545433
2145.918274	-54.365028
2146.591187	-53.222485
2147.264099	-52.547188
2147.937012	-54.816978
2148.609924	-53.077877
2149.282837	-56.099270
2149.955750	-56.992947
2150.628662	-56.538071
2151.301575	-54.866074
2151.974487	-56.420208
2152.647400	-55.717289
2153.320312	-55.847889
2153.993225	-56.342113
2154.666138	-55.178940
2155.339050	-57.322174
2156.011963	-56.352726
2156.684875	-54.005306
2157.357788	-54.741394
2158.030701	-54.729710
2158.703613	-54.691833
2159.376526	-55.318222
2160.049438	-55.460976
2160.722351	-56.495789
2161.395264	-57.700367
2162.068176	-55.713902
2162.741089	-55.303738
2163.414001	-56.102669
2164.086914	-55.750267
2164.759827	-58.369232
2165.432739	-53.689575
2166.105652	-56.143742
2166.778564	-57.452095
2167.451477	-55.693237
2168.124390	-55.988605
2168.797302	-57.780293
2169.470215	-55.736824
2170.143127	-57.978287
2170.816040	-56.391972
2171.488953	-56.243973
2172.161865	-56.368275
2172.834778	-57.255501
2173.507690	-59.098621
2174.180603	-57.011318
2174.853516	-56.592209
2175.526428	-56.923569
2176.199341	-56.323505
2176.872253	-57.645779
2177.545166	-58.807148
2178.218079	-57.802883
2178.890991	-56.035385
2179.563904	-58.901787
2180.236816	-62.692318
2180.909729	-59.656475
2181.582642	-58.284107
2182.255554	-59.655102
2182.928467	-60.618694
2183.601379	-59.780613
2184.274292	-57.319138
2184.947205	-56.616829
2185.620117	-56.834007
2186.293030	-60.173817
2186.965942	-59.356415
2187.638855	-58.223091
2188.311768	-57.325878
2188.984680	-59.561871
2189.657593	-60.036114
2190.330505	-58.585072
2191.003418	-59.207260
2191.676331	-58.640247
2192.349243	-59.203533
2193.022156	-57.783115
2193.695068	-58.363934
2194.367981	-58.705948
2195.040894	-60.234787
2195.713806	-59.842617
2196.386719	-58.661095
2197.059631	-58.971272
2197.732544	-58.903229
2198.405457	-60.578518
2199.078369	-59.567295
2199.751282	-60.334869
