Frequency (Hz)	Level (dB)
602.256775	-72.283623
602.929688	-71.346161
603.602600	-70.780334
604.275513	-70.832245
604.948425	-73.429466
605.621338	-71.029564
606.294250	-71.327843
606.967163	-71.447807
607.640076	-70.880669
608.312988	-72.079636
608.985901	-71.621681
609.658813	-71.679932
610.331726	-71.309799
611.004639	-72.319839
611.677551	-71.168701
612.350464	-71.808060
613.023376	-72.952522
613.696289	-71.966629
614.369202	-69.785545
615.042114	-71.273079
615.715027	-71.183098
616.387939	-71.469055
617.060852	-70.593094
617.733765	-72.553093
618.406677	-71.016563
619.079590	-70.210419
619.752502	-71.903748
620.425415	-69.954491
621.098328	-70.483635
621.771240	-69.629288
622.444153	-69.882759
623.117065	-68.771599
623.789978	-70.242859
624.462891	-70.547203
625.135803	-70.337616
625.808716	-69.687729
626.481628	-69.834503
627.154541	-69.084358
627.827454	-70.552292
628.500366	-71.143288
629.173279	-70.043015
629.846191	-70.684113
630.519104	-70.591034
631.192017	-69.825562
631.864929	-68.045998
632.537842	-70.104774
633.210754	-70.238327
633.883667	-70.491821
634.556580	-69.003716
635.229492	-69.649475
635.902405	-68.288071
636.575317	-69.198982
637.248230	-68.786331
637.921143	-69.261833
638.594055	-68.090012
639.266968	-68.044830
639.939880	-69.490356
640.612793	-68.137604
641.285706	-68.341843
641.958618	-67.669785
642.631531	-67.114601
643.304443	-68.811966
643.977356	-68.791222
644.650269	-65.864899
645.323181	-66.056396
645.996094	-66.849731
646.669006	-66.146164
647.341919	-65.946922
648.014832	-65.725060
648.687744	-65.750282
649.360657	-64.760719
650.033569	-64.799835
650.706482	-63.667675
651.379395	-64.891060
652.052307	-64.559273
652.725220	-62.824711
653.398132	-62.951988
654.071045	-62.096947
654.743958	-64.047089
655.416870	-62.886841
656.089783	-62.937420
656.762695	-62.288269
657.435608	-63.755543
658.108521	-60.551819
658.781433	-59.256058
659.454346	-59.807644
660.127258	-60.763786
660.800171	-58.751766
661.473083	-59.138870
662.145996	-58.778786
662.818909	-56.557552
663.491821	-57.772125
664.164734	-56.186058
664.837646	-55.871376
665.510559	-56.026699
666.183472	-55.493664
666.856384	-53.819462
667.529297	-53.457546
668.202209	-52.142223
668.875122	-52.099422
669.548035	-52.743000
670.220947	-54.239887
670.893860	-53.195240
671.566772	-53.922836
672.239685	-54.397720
672.912598	-54.483929
673.585510	-54.504009
674.258423	-55.655369
674.931335	-58.058537
675.604248	-55.872105
676.277161	-58.169163
676.950073	-58.627701
677.622986	-57.561939
678.295898	-60.032433
678.968811	-60.121628
679.641724	-60.323364
680.314636	-59.681019
680.987549	-60.456699
681.660461	-62.574467
682.333374	-61.161613
683.006287	-61.358635
683.679199	-62.174469
684.352112	-60.888699
685.025024	-61.257080
685.697937	-63.547283
686.370850	-62.524681
687.043762	-63.838245
687.716675	-65.570778
688.389587	-64.429741
689.062500	-65.817902
689.735413	-65.538338
690.408325	-64.945335
691.081238	-66.272797
691.754150	-66.216187
692.427063	-66.513802
693.099976	-65.871231
693.772888	-65.666901
694.445801	-67.459244
695.118713	-67.007866
695.791626	-66.631638
696.464539	-66.806564
697.137451	-68.542999
697.810364	-66.802437
698.483276	-67.051773
699.156189	-67.865311
699.829102	-68.370262
700.502014	-67.662254
701.174927	-67.460274
701.847839	-69.096649
702.520752	-69.690125
703.193665	-70.236237
703.866577	-69.557396
704.539490	-69.563087
705.212402	-69.423264
705.885315	-70.073463
706.558228	-68.849739
707.231140	-69.859825
707.904053	-69.333862
708.576965	-70.009789
709.249878	-70.014336
709.922791	-70.860229
710.595703	-70.499443
711.268616	-70.940659
711.941528	-71.280907
712.614441	-70.481697
713.287354	-72.173508
713.960266	-69.064072
714.633179	-71.332550
715.306091	-71.057472
715.979004	-70.152214
716.651917	-71.187630
717.324829	-69.727524
717.997742	-71.338097
718.670654	-71.278549
719.343567	-72.494240
720.016479	-71.193573
720.689392	-70.245651
721.362305	-72.320297
722.035217	-74.017639
722.708130	-71.895844
723.381042	-73.365631
724.053955	-70.918396
724.726868	-71.715454
725.399780	-71.324478
726.072693	-71.598785
726.745605	-73.156570
727.418518	-71.838249
728.091431	-71.592163
728.764343	-71.160172
729.437256	-71.755150
730.110168	-72.587616
730.783081	-71.573608
731.455994	-70.724686
732.128906	-73.406929
732.801819	-72.490654
733.474731	-72.142036
734.147644	-71.851624
734.820557	-72.212036
735.493469	-72.203888
736.166382	-70.902679
736.839294	-70.424034
737.512207	-70.411247
738.185120	-72.403847
738.858032	-71.288147
739.530945	-72.374199
740.203857	-73.053566
740.876770	-71.550194
741.549683	-71.758804
742.222595	-70.732727
742.895508	-71.350304
743.568420	-72.812271
744.241333	-73.117691
744.914246	-72.475861
745.587158	-71.867302
746.260071	-70.212044
746.932983	-71.985153
747.605896	-71.602348
748.278809	-71.276810
748.951721	-71.517570
749.624634	-71.997375
750.297546	-70.983856
750.970459	-70.756973
751.643372	-70.328842
752.316284	-71.926468
752.989197	-70.321899
753.662109	-70.196632
754.335022	-70.573006
755.007935	-68.956963
755.680847	-68.997337
756.353760	-70.390663
757.026672	-69.180420
757.699585	-70.709152
758.372498	-70.324760
