Frequency (Hz)	Level (dB)
1366.012573	-60.802757
1366.685486	-61.069683
1367.358398	-60.397839
1368.031311	-62.841259
1368.704224	-59.345852
1369.377136	-64.426781
1370.050049	-60.241310
1370.722961	-63.132137
1371.395874	-57.418922
1372.068787	-60.566433
1372.741699	-60.777554
1373.414612	-60.597195
1374.087524	-61.305363
1374.760437	-58.754772
1375.433350	-63.408508
1376.106262	-59.467468
1376.779175	-58.939323
1377.452087	-65.885773
1378.125000	-66.129440
1378.797913	-64.646271
1379.470825	-59.773029
1380.143738	-62.306347
1380.816650	-60.073689
1381.489563	-62.658092
1382.162476	-62.644936
1382.835388	-64.590462
1383.508301	-65.763603
1384.181213	-63.093132
1384.854126	-65.821823
1385.527039	-63.322292
1386.199951	-64.318573
1386.872864	-63.579872
1387.545776	-62.236095
1388.218689	-63.212086
1388.891602	-64.182213
1389.564514	-60.945667
1390.237427	-63.522652
1390.910339	-61.096596
1391.583252	-61.090599
1392.256165	-64.688965
1392.929077	-62.770905
1393.601990	-65.479797
1394.274902	-61.811890
1394.947815	-62.395348
1395.620728	-60.323147
1396.293640	-61.569187
1396.966553	-63.245743
1397.639465	-63.235535
1398.312378	-64.778831
1398.985291	-65.778229
1399.658203	-62.243061
1400.331116	-62.801094
1401.004028	-64.553017
1401.676941	-62.385338
1402.349854	-61.993893
1403.022766	-64.533318
1403.695679	-61.594456
1404.368591	-65.353516
1405.041504	-65.133591
1405.714417	-62.468525
1406.387329	-59.966690
1407.060242	-60.593525
1407.733154	-62.252045
1408.406067	-61.706341
1409.078979	-60.762421
1409.751892	-62.788006
1410.424805	-61.568790
1411.097717	-63.203304
1411.770630	-62.287281
1412.443542	-65.383263
1413.116455	-61.638855
1413.789368	-64.107307
1414.462280	-60.650864
1415.135193	-62.654846
1415.808105	-61.766056
1416.481018	-61.657677
1417.153931	-62.873554
1417.826843	-61.152149
1418.499756	-61.307846
1419.172668	-64.074966
1419.845581	-63.963577
1420.518494	-59.020622
1421.191406	-60.434803
1421.864319	-65.097328
1422.537231	-63.351723
1423.210144	-59.524513
1423.883057	-61.217014
1424.555969	-62.204517
1425.228882	-58.272709
1425.901794	-58.537025
1426.574707	-55.550816
1427.247620	-59.041180
1427.920532	-61.202763
1428.593445	-60.471363
1429.266357	-59.629700
1429.939270	-60.277100
1430.612183	-61.521366
1431.285095	-59.896305
1431.958008	-58.940670
1432.630920	-60.650558
1433.303833	-57.661663
1433.976746	-59.889557
1434.649658	-58.485535
1435.322571	-59.357151
1435.995483	-61.986736
1436.668396	-60.492062
1437.341309	-61.968037
1438.014221	-57.578568
1438.687134	-56.807014
1439.360046	-57.800892
1440.032959	-55.316071
1440.705872	-58.824856
1441.378784	-60.197548
1442.051697	-55.171066
1442.724609	-55.415192
1443.397522	-58.536282
1444.070435	-58.985703
1444.743347	-55.249641
1445.416260	-54.275211
1446.089172	-61.681297
1446.762085	-54.717869
1447.434998	-57.101551
1448.107910	-54.081066
1448.780823	-55.476727
1449.453735	-54.463921
1450.126648	-57.184456
1450.799561	-54.210274
1451.472473	-50.879940
1452.145386	-51.697815
1452.818298	-53.698101
1453.491211	-52.654823
1454.164124	-53.662041
1454.837036	-51.471607
1455.509949	-52.862705
1456.182861	-50.438629
1456.855774	-51.131592
1457.528687	-48.480392
1458.201599	-52.047070
1458.874512	-51.978642
1459.547424	-46.620930
1460.220337	-48.259792
1460.893250	-49.013355
1461.566162	-49.859612
1462.239075	-44.657948
1462.911987	-45.800266
1463.584900	-48.237564
1464.257812	-45.909855
1464.930725	-47.037338
1465.603638	-46.023346
1466.276550	-46.852623
1466.949463	-43.494835
1467.622375	-40.939667
1468.295288	-44.546730
1468.968201	-42.452305
1469.641113	-41.012459
1470.314026	-46.452385
1470.986938	-47.443245
1471.659851	-46.249947
1472.332764	-47.795593
1473.005676	-45.037228
1473.678589	-43.867329
1474.351501	-47.046684
1475.024414	-46.457485
1475.697327	-51.481201
1476.370239	-51.160759
1477.043152	-47.275620
1477.716064	-48.192055
1478.388977	-51.143684
1479.061890	-52.701103
1479.734802	-51.460232
1480.407715	-51.670876
1481.080627	-50.519558
1481.753540	-52.091766
1482.426453	-53.874729
1483.099365	-51.096661
1483.772278	-51.241802
1484.445190	-52.999626
1485.118103	-54.684631
1485.791016	-54.201546
1486.463928	-51.420517
1487.136841	-54.420372
1487.809753	-54.763618
1488.482666	-58.666832
1489.155579	-57.121891
1489.828491	-59.768822
1490.501404	-57.662212
1491.174316	-56.903793
1491.847229	-57.852940
1492.520142	-59.637123
1493.193054	-54.435753
1493.865967	-56.307556
1494.538879	-59.328064
1495.211792	-57.193970
1495.884705	-58.524387
1496.557617	-58.460419
1497.230530	-57.972614
1497.903442	-59.264561
1498.576355	-57.332531
1499.249268	-57.868507
1499.922180	-57.419788
1500.595093	-62.113461
1501.268005	-58.095070
1501.940918	-60.912296
1502.613831	-60.195671
1503.286743	-59.764011
1503.959656	-59.583801
1504.632568	-58.331139
1505.305481	-56.746521
1505.978394	-56.069988
1506.651306	-59.451488
1507.324219	-62.061123
1507.997131	-60.702423
1508.670044	-60.463608
1509.342957	-62.064972
1510.015869	-60.256252
1510.688782	-59.926926
1511.361694	-60.957172
1512.034607	-61.013569
1512.707520	-62.258827
1513.380432	-63.917370
1514.053345	-60.765362
1514.726257	-57.893356
1515.399170	-58.384129
1516.072083	-59.783253
1516.744995	-61.889973
1517.417908	-60.211040
1518.090820	-60.130096
1518.763733	-59.832748
1519.436646	-57.614429
1520.109558	-63.569233
1520.782471	-63.184765
1521.455383	-63.753613
1522.128296	-61.752377
1522.801208	-64.332176
1523.474121	-65.705635
1524.147034	-64.765938
1524.819946	-62.578804
1525.492859	-64.290474
1526.165771	-61.320595
1526.838684	-61.987823
1527.511597	-66.850403
1528.184509	-61.447315
1528.857422	-60.088520
1529.530334	-61.902645
1530.203247	-60.481670
1530.876160	-64.102676
1531.549072	-60.688984
1532.221985	-58.704773
1532.894897	-62.910309
1533.567810	-61.845482
1534.240723	-62.249573
1534.913635	-61.742653
1535.586548	-60.954693
1536.259460	-59.142616
1536.932373	-59.469978
1537.605286	-60.627792
1538.278198	-63.209846
1538.951111	-61.319111
1539.624023	-58.657650
1540.296936	-59.666584
1540.969849	-59.990181
1541.642761	-61.170231
1542.315674	-62.170673
1542.988586	-64.245148
1543.661499	-63.613071
1544.334412	-58.813839
1545.007324	-56.676907
1545.680237	-61.201378
1546.353149	-58.802078
1547.026062	-60.582245
1547.698975	-62.618565
1548.371887	-63.755558
1549.044800	-61.975609
1549.717712	-60.812859
1550.390625	-59.779648
1551.063538	-59.501289
1551.736450	-59.295891
1552.409363	-64.308174
1553.082275	-58.966728
1553.755188	-61.464447
1554.428101	-60.953411
1555.101013	-61.565483
1555.773926	-62.492878
1556.446838	-62.947163
1557.119751	-61.761951
1557.792664	-59.183922
1558.465576	-58.489563
1559.138489	-58.351559
1559.811401	-57.439583
1560.484314	-58.630817
1561.157227	-60.407440
1561.830139	-59.389809
1562.503052	-60.326962
1563.175964	-58.375885
1563.848877	-56.644661
1564.521790	-57.229916
1565.194702	-55.540199
1565.867615	-56.932552
1566.540527	-54.427582
1567.213440	-57.611870
1567.886353	-56.166916
1568.559265	-57.319160
1569.232178	-58.556164
1569.905090	-57.717964
1570.578003	-55.593487
1571.250916	-56.554657
1571.923828	-55.387287
1572.596741	-54.776085
1573.269653	-55.135666
1573.942566	-57.139927
1574.615479	-55.221291
1575.288391	-53.926491
1575.961304	-53.309620
1576.634216	-56.296001
1577.307129	-52.016254
1577.980042	-56.493191
1578.652954	-55.093102
1579.325867	-52.695625
1579.998779	-52.817272
1580.671692	-57.315495
1581.344604	-54.633972
1582.017517	-52.441231
1582.690430	-51.245682
1583.363342	-50.974384
1584.036255	-50.615719
1584.709167	-55.525055
1585.382080	-54.427818
1586.054993	-50.597847
1586.727905	-50.451618
1587.400818	-53.524170
1588.073730	-52.551395
1588.746643	-55.449024
1589.419556	-51.081005
1590.092468	-54.449448
1590.765381	-49.449112
1591.438293	-48.601673
1592.111206	-50.522064
1592.784119	-46.241570
1593.457031	-46.389442
1594.129944	-50.077740
1594.802856	-49.456081
1595.475769	-44.871613
1596.148682	-44.044533
1596.821594	-44.980236
1597.494507	-43.688927
1598.167419	-46.365627
1598.840332	-47.561165
1599.513245	-43.576698
1600.186157	-43.074436
1600.859070	-43.911118
1601.531982	-48.645008
1602.204895	-42.175373
1602.877808	-43.874626
1603.550720	-43.860935
1604.223633	-45.872173
1604.896545	-45.510132
1605.569458	-43.546162
1606.242371	-42.853153
1606.915283	-47.579018
1607.588196	-47.875889
1608.261108	-46.947807
1608.934021	-50.589615
1609.606934	-45.274181
1610.279846	-46.475174
1610.952759	-47.972412
1611.625671	-47.830883
1612.298584	-50.289261
1612.971497	-49.739342
1613.644409	-50.851196
1614.317322	-55.795757
1614.990234	-51.021793
1615.663147	-52.004986
1616.336060	-51.354576
1617.008972	-53.839363
1617.681885	-53.917839
1618.354797	-50.241459
1619.027710	-51.363316
1619.700623	-54.314949
1620.373535	-55.451897
1621.046448	-53.385334
1621.719360	-54.390961
1622.392273	-53.637764
1623.065186	-55.049454
1623.738098	-57.467800
1624.411011	-55.803486
1625.083923	-54.418957
1625.756836	-54.876400
1626.429749	-56.930500
1627.102661	-57.289051
1627.775574	-58.222950
1628.448486	-58.820976
1629.121399	-56.782917
1629.794312	-54.256599
1630.467224	-56.201939
1631.140137	-54.243031
1631.813049	-54.862328
1632.485962	-51.770222
1633.158875	-57.739925
1633.831787	-54.244511
1634.504700	-58.114464
1635.177612	-53.489796
1635.850525	-56.075581
1636.523438	-57.691513
1637.196350	-58.755798
1637.869263	-55.606548
1638.542175	-56.333839
1639.215088	-57.897427
1639.888000	-61.461189
1640.560913	-53.644669
1641.233826	-56.719967
1641.906738	-56.526936
1642.579651	-57.217571
1643.252563	-59.939964
1643.925476	-57.334160
1644.598389	-58.292309
1645.271301	-58.795376
1645.944214	-56.220078
1646.617126	-58.401505
1647.290039	-58.688763
1647.962952	-58.374916
1648.635864	-57.126133
1649.308777	-56.122589
1649.981689	-56.183098
1650.654602	-59.425629
1651.327515	-59.202770
1652.000427	-59.031006
1652.673340	-58.968815
1653.346252	-60.072533
1654.019165	-57.815987
1654.692078	-58.940529
1655.364990	-60.775002
1656.037903	-60.002121
1656.710815	-55.548431
1657.383728	-59.425476
1658.056641	-58.975967
1658.729553	-59.781181
1659.402466	-59.504494
1660.075378	-63.636562
1660.748291	-57.692692
1661.421204	-56.164082
1662.094116	-58.883369
1662.767029	-59.406628
1663.439941	-57.730263
1664.112854	-57.421635
1664.785767	-59.207684
1665.458679	-60.213966
1666.131592	-59.306614
1666.804504	-62.584099
1667.477417	-56.973427
1668.150330	-59.009430
1668.823242	-59.749104
1669.496155	-59.496628
1670.169067	-58.929813
1670.841980	-62.302219
1671.514893	-58.382866
1672.187805	-59.186916
1672.860718	-58.055172
1673.533630	-55.779545
1674.206543	-60.831852
1674.879456	-56.749859
1675.552368	-57.447365
1676.225281	-58.301380
1676.898193	-61.320145
1677.571106	-58.837833
1678.244019	-60.598312
1678.916931	-63.065075
1679.589844	-61.272930
1680.262756	-57.732872
1680.935669	-59.745907
1681.608582	-60.233536
1682.281494	-58.633953
1682.954407	-56.497818
1683.627319	-57.698936
1684.300232	-58.836346
1684.973145	-56.728191
1685.646057	-60.099598
1686.318970	-61.698040
1686.991882	-59.624538
1687.664795	-59.787117
1688.337708	-55.970135
1689.010620	-57.378357
1689.683533	-57.649223
1690.356445	-59.358173
1691.029358	-59.144108
1691.702271	-55.356518
1692.375183	-57.358994
1693.048096	-57.156559
1693.721008	-55.605324
1694.393921	-58.517639
1695.066833	-57.242603
1695.739746	-55.409145
1696.412659	-57.232094
1697.085571	-54.922962
1697.758484	-57.023796
1698.431396	-54.377113
1699.104309	-57.906242
1699.777222	-57.909824
1700.450134	-56.642391
1701.123047	-57.006561
1701.795959	-55.733074
1702.468872	-54.147144
1703.141785	-57.177303
1703.814697	-58.578625
1704.487610	-54.208103
1705.160522	-55.018902
1705.833435	-51.161228
1706.506348	-53.634312
1707.179260	-53.343117
1707.852173	-51.878025
1708.525085	-52.752892
1709.197998	-53.349781
1709.870911	-53.138115
1710.543823	-51.810307
1711.216736	-53.614468
1711.889648	-52.762733
1712.562561	-54.797844
1713.235474	-55.051651
1713.908386	-53.311707
1714.581299	-57.067558
1715.254211	-50.821709
1715.927124	-49.338356
1716.600037	-47.762535
1717.272949	-48.657906
1717.945862	-51.180859
1718.618774	-48.544308
1719.291687	-46.568588
1719.964600	-49.437912
1720.637512	-47.993195
1721.310425	-49.099625
1721.983337	-45.865635
1722.656250	-51.441425
1723.329163	-45.950821
1724.002075	-45.981922
1724.674988	-47.822926
1725.347900	-48.987370
1726.020813	-48.051697
1726.693726	-46.570679
1727.366638	-44.527985
1728.039551	-45.665379
1728.712463	-45.778477
1729.385376	-42.231342
1730.058289	-43.138344
1730.731201	-44.113792
1731.404114	-43.018051
1732.077026	-43.640705
1732.749939	-46.208561
1733.422852	-45.693092
1734.095764	-42.181324
1734.768677	-44.612030
1735.441589	-43.719822
1736.114502	-44.337906
1736.787415	-43.017487
1737.460327	-42.084061
1738.133240	-46.045109
1738.806152	-47.220467
1739.479065	-44.469025
1740.151978	-43.752277
1740.824890	-44.284500
1741.497803	-46.905334
1742.170715	-45.606686
1742.843628	-44.453747
1743.516541	-49.844769
1744.189453	-48.686974
1744.862366	-47.734512
1745.535278	-48.335365
1746.208191	-47.418091
1746.881104	-44.373146
1747.554016	-51.893005
1748.226929	-49.811535
1748.899841	-47.851799
1749.572754	-49.298157
1750.245667	-50.971317
1750.918579	-53.178829
1751.591492	-50.905930
1752.264404	-49.719353
1752.937317	-49.870136
1753.610229	-50.933678
1754.283142	-50.634125
1754.956055	-49.763676
1755.628967	-52.401627
1756.301880	-51.958054
1756.974792	-57.750076
1757.647705	-51.842533
1758.320618	-49.604088
1758.993530	-52.452957
1759.666443	-52.250935
1760.339355	-54.258354
1761.012268	-56.888493
1761.685181	-51.590324
1762.358093	-53.628410
1763.031006	-52.868889
1763.703918	-52.323730
1764.376831	-59.185661
1765.049744	-53.896679
1765.722656	-54.845272
1766.395569	-55.268578
1767.068481	-51.415657
1767.741394	-56.896729
1768.414307	-54.451298
1769.087219	-56.629761
1769.760132	-56.429642
1770.433044	-55.258678
1771.105957	-57.214382
1771.778870	-54.686069
1772.451782	-54.314785
1773.124695	-53.819252
1773.797607	-54.903111
1774.470520	-58.870811
1775.143433	-54.790352
1775.816345	-54.773449
1776.489258	-52.100182
1777.162170	-56.470490
1777.835083	-56.545082
1778.507996	-56.294643
1779.180908	-58.860508
1779.853821	-54.471889
1780.526733	-56.770424
1781.199646	-54.542229
1781.872559	-54.322220
1782.545471	-56.007736
1783.218384	-56.928333
1783.891296	-58.373745
1784.564209	-57.247318
1785.237122	-55.968575
1785.910034	-55.652153
1786.582947	-56.890244
1787.255859	-56.442173
1787.928772	-57.624954
1788.601685	-60.304264
1789.274597	-56.127140
1789.947510	-53.812225
1790.620422	-58.168133
1791.293335	-59.736992
1791.966248	-53.114197
1792.639160	-57.376919
1793.312073	-58.276794
1793.984985	-57.246918
1794.657898	-56.199409
1795.330811	-57.174221
1796.003723	-55.798454
1796.676636	-56.889084
1797.349548	-56.684982
1798.022461	-55.510265
1798.695374	-60.221706
1799.368286	-58.271603
1800.041199	-56.658150
1800.714111	-60.367565
1801.387024	-58.401352
1802.059937	-59.707516
1802.732849	-57.013645
1803.405762	-57.966957
1804.078674	-58.079674
1804.751587	-58.611748
1805.424500	-56.317131
1806.097412	-53.924080
1806.770325	-52.747776
1807.443237	-58.267128
1808.116150	-55.585224
1808.789062	-57.073227
1809.461975	-56.902557
1810.134888	-58.230297
1810.807800	-58.810303
1811.480713	-56.970070
1812.153625	-54.132240
1812.826538	-57.117378
1813.499451	-57.884769
1814.172363	-59.544094
1814.845276	-53.523273
1815.518188	-61.319645
1816.191101	-59.603161
1816.864014	-57.237484
1817.536926	-56.918758
1818.209839	-59.088001
1818.882751	-55.284660
1819.555664	-58.148872
1820.228577	-56.957420
1820.901489	-57.651867
1821.574402	-59.214447
1822.247314	-58.271931
1822.920227	-54.794651
1823.593140	-57.105129
1824.266052	-54.443039
1824.938965	-56.210751
1825.611877	-54.435501
1826.284790	-57.961712
1826.957703	-57.125553
1827.630615	-56.127251
1828.303528	-57.378426
1828.976440	-58.066494
1829.649353	-58.347569
1830.322266	-52.876846
1830.995178	-54.121471
1831.668091	-55.708370
1832.341003	-56.657009
1833.013916	-53.179024
1833.686829	-54.681763
1834.359741	-55.888783
1835.032654	-54.348347
1835.705566	-54.622025
1836.378479	-53.821735
1837.051392	-51.486122
1837.724304	-52.595978
1838.397217	-53.102070
1839.070129	-51.511169
1839.743042	-54.235554
1840.415955	-53.241463
1841.088867	-50.995602
1841.761780	-50.949108
1842.434692	-54.104366
1843.107605	-51.637577
1843.780518	-51.718018
1844.453430	-55.419807
1845.126343	-53.445953
1845.799255	-50.567013
1846.472168	-50.488686
1847.145081	-47.463493
1847.817993	-51.908573
1848.490906	-48.492256
1849.163818	-48.798344
1849.836731	-47.199604
1850.509644	-47.727215
1851.182556	-47.126259
1851.855469	-49.026451
1852.528381	-48.234989
1853.201294	-46.568546
1853.874207	-47.264755
1854.547119	-49.318481
1855.220032	-42.620007
1855.892944	-44.599686
1856.565857	-49.540897
1857.238770	-47.684288
1857.911682	-44.341286
1858.584595	-43.781315
1859.257507	-45.024784
1859.930420	-42.445511
1860.603333	-44.059883
1861.276245	-42.349792
1861.949158	-42.010586
1862.622070	-40.708462
1863.294983	-41.782314
1863.967896	-44.672092
1864.640808	-44.160118
1865.313721	-40.751804
1865.986633	-41.668827
1866.659546	-41.161484
1867.332458	-41.836731
1868.005371	-44.037064
1868.678284	-44.836983
1869.351196	-43.527832
1870.024109	-49.124237
1870.697021	-43.210468
1871.369934	-43.859783
1872.042847	-42.560699
1872.715759	-44.889088
1873.388672	-50.000587
1874.061584	-45.318291
1874.734497	-41.954956
1875.407410	-48.583759
1876.080322	-46.206329
1876.753235	-42.283813
1877.426147	-45.488804
1878.099060	-46.166725
1878.771973	-45.790016
1879.444885	-50.952084
1880.117798	-49.412571
1880.790710	-47.709602
1881.463623	-43.882729
1882.136536	-48.673149
1882.809448	-52.454441
1883.482361	-47.458778
1884.155273	-48.236992
1884.828186	-50.195080
1885.501099	-47.001724
1886.174011	-45.977989
1886.846924	-48.041969
1887.519836	-46.982895
1888.192749	-49.403427
1888.865662	-50.807774
1889.538574	-53.369621
1890.211487	-51.690575
1890.884399	-48.448654
1891.557312	-46.332813
1892.230225	-52.179459
1892.903137	-52.899952
1893.576050	-57.837872
1894.248962	-53.601368
1894.921875	-49.720848
1895.594788	-49.823524
1896.267700	-51.281246
1896.940613	-50.794464
1897.613525	-52.417454
1898.286438	-51.809330
1898.959351	-52.607052
1899.632263	-51.670498
1900.305176	-51.915604
1900.978088	-48.796471
1901.651001	-55.347752
1902.323914	-49.387131
1902.996826	-51.853519
1903.669739	-53.248127
1904.342651	-53.351357
1905.015564	-50.974312
1905.688477	-54.299324
1906.361389	-53.841679
1907.034302	-53.097389
1907.707214	-55.238426
1908.380127	-53.060940
1909.053040	-53.891636
1909.725952	-50.633247
1910.398865	-54.209290
1911.071777	-51.801952
1911.744690	-54.371433
1912.417603	-55.541492
1913.090515	-48.926094
1913.763428	-54.496567
1914.436340	-57.169365
1915.109253	-56.083237
1915.782166	-57.332054
1916.455078	-55.302410
1917.127991	-59.139446
1917.800903	-54.096840
1918.473816	-55.059357
1919.146729	-54.435047
1919.819641	-51.506023
1920.492554	-52.699265
1921.165466	-55.717327
1921.838379	-59.343449
1922.511292	-57.039543
1923.184204	-54.330120
1923.857117	-54.922710
1924.530029	-53.505829
1925.202942	-55.019783
1925.875854	-53.018700
1926.548767	-52.017155
1927.221680	-55.787666
1927.894592	-53.881626
1928.567505	-52.911308
1929.240417	-55.690517
1929.913330	-51.656376
1930.586243	-54.364326
1931.259155	-53.674999
1931.932068	-57.227005
1932.604980	-57.793133
1933.277893	-55.367203
1933.950806	-54.501652
1934.623718	-50.873501
1935.296631	-52.944572
1935.969543	-55.066368
1936.642456	-58.177273
1937.315369	-55.352097
1937.988281	-53.491077
1938.661194	-52.858948
1939.334106	-53.218678
1940.007019	-54.033371
1940.679932	-55.859550
1941.352844	-52.334766
1942.025757	-53.595440
1942.698669	-54.596035
1943.371582	-55.668114
1944.044495	-56.192303
1944.717407	-52.848850
1945.390320	-51.265411
1946.063232	-51.891922
1946.736145	-50.599586
1947.409058	-50.740025
1948.081970	-55.152821
1948.754883	-52.064827
1949.427795	-54.763252
1950.100708	-57.139366
1950.773621	-53.616062
1951.446533	-53.201488
1952.119446	-51.192886
1952.792358	-54.344925
1953.465271	-56.287720
1954.138184	-53.381535
1954.811096	-52.982910
1955.484009	-54.101128
1956.156921	-51.895317
1956.829834	-56.081646
1957.502747	-54.535892
1958.175659	-50.764645
1958.848572	-50.234463
1959.521484	-53.785484
1960.194397	-53.093601
1960.867310	-53.910709
1961.540222	-54.610760
1962.213135	-52.280567
1962.886047	-50.054527
1963.558960	-52.724293
1964.231873	-52.596832
1964.904785	-50.751171
1965.577698	-50.608673
1966.250610	-49.558296
1966.923523	-52.284855
1967.596436	-50.480488
1968.269348	-48.709400
1968.942261	-50.426540
1969.615173	-56.109592
1970.288086	-47.645065
1970.960999	-49.852322
1971.633911	-51.495037
1972.306824	-51.041698
1972.979736	-49.084454
1973.652649	-49.272675
1974.325562	-52.612804
1974.998474	-50.478527
1975.671387	-50.772690
1976.344299	-50.458000
1977.017212	-50.187130
1977.690125	-48.736996
1978.363037	-49.279060
1979.035950	-50.211239
1979.708862	-48.077187
1980.381775	-47.042805
1981.054688	-48.053116
1981.727600	-54.303486
1982.400513	-50.633472
1983.073425	-47.547062
1983.746338	-47.751507
1984.419250	-49.043613
1985.092163	-47.680492
1985.765076	-46.146000
1986.437988	-43.180794
1987.110901	-45.524174
1987.783813	-44.118324
1988.456726	-43.872429
1989.129639	-48.326641
1989.802551	-47.400295
1990.475464	-45.546959
1991.148376	-44.750977
1991.821289	-43.424030
1992.494202	-46.796913
1993.167114	-47.623032
1993.840027	-44.479012
1994.512939	-42.025494
1995.185852	-43.758961
1995.858765	-44.022476
1996.531677	-44.486984
1997.204590	-42.201195
1997.877502	-44.749702
1998.550415	-44.282772
1999.223328	-43.295498
1999.896240	-42.304630
2000.569153	-43.644405
2001.242065	-43.496082
2001.914978	-40.526264
2002.587891	-42.471149
2003.260803	-41.955292
2003.933716	-42.539566
2004.606628	-45.053478
2005.279541	-43.470913
2005.952454	-39.743645
2006.625366	-43.585339
2007.298279	-44.176170
2007.971191	-44.248737
2008.644104	-46.167793
2009.317017	-44.685802
2009.989929	-44.230297
2010.662842	-43.251026
2011.335754	-45.987873
2012.008667	-43.889126
2012.681580	-46.000446
2013.354492	-43.597630
2014.027405	-43.715328
2014.700317	-46.979164
2015.373230	-41.238754
2016.046143	-41.414616
2016.719055	-45.940948
2017.391968	-47.096352
2018.064880	-46.256714
2018.737793	-48.955425
2019.410706	-46.482948
2020.083618	-48.963356
2020.756531	-45.141960
2021.429443	-48.565777
2022.102356	-45.859936
2022.775269	-44.300083
2023.448181	-48.991871
2024.121094	-47.842457
2024.794006	-48.203632
2025.466919	-45.668423
2026.139832	-51.547665
2026.812744	-47.388031
2027.485657	-50.392483
2028.158569	-47.055161
2028.831482	-48.031963
2029.504395	-50.566086
2030.177307	-45.896500
2030.850220	-47.232922
2031.523132	-51.711201
2032.196045	-49.286324
2032.868958	-53.119396
2033.541870	-46.450836
2034.214783	-51.312344
2034.887695	-49.448799
2035.560608	-51.050739
2036.233521	-51.020668
2036.906433	-51.243061
2037.579346	-52.140800
2038.252258	-50.550541
2038.925171	-51.945633
2039.598083	-51.678196
2040.270996	-49.550869
2040.943909	-53.223476
2041.616821	-55.542763
2042.289734	-51.397034
2042.962646	-56.428143
2043.635559	-50.039825
2044.308472	-47.935894
2044.981384	-51.369492
2045.654297	-50.004505
2046.327209	-55.729671
2047.000122	-51.276562
2047.673035	-50.045139
2048.345947	-50.543194
2049.018860	-52.250839
2049.691772	-53.737827
2050.364685	-53.108200
2051.037598	-57.566364
2051.710510	-54.750259
2052.383423	-55.072849
2053.056335	-52.918102
2053.729248	-49.956150
2054.402161	-53.184544
2055.075073	-49.908741
2055.747986	-53.426132
2056.420898	-50.331718
2057.093811	-55.594265
2057.766724	-53.906540
2058.439636	-54.403515
2059.112549	-54.853535
2059.785461	-48.779964
2060.458374	-51.224224
2061.131287	-52.065453
2061.804199	-52.890026
2062.477112	-53.302498
2063.150024	-57.134384
2063.822937	-54.078976
2064.495850	-53.570335
2065.168762	-54.507862
2065.841675	-52.805679
2066.514587	-52.857521
2067.187500	-53.920555
2067.860413	-52.282177
2068.533325	-51.445541
2069.206238	-52.222942
2069.879150	-51.563698
2070.552063	-53.587456
2071.224976	-53.340107
2071.897888	-51.555458
2072.570801	-51.568840
2073.243713	-50.159584
2073.916626	-49.460999
2074.589539	-49.446716
2075.262451	-54.173092
2075.935364	-53.968548
2076.608276	-53.157528
2077.281189	-51.415295
2077.954102	-55.653545
2078.627014	-53.094692
2079.299927	-50.855953
2079.972839	-54.817398
2080.645752	-53.581291
2081.318665	-52.755333
2081.991577	-50.173294
2082.664490	-52.220272
2083.337402	-51.881252
2084.010315	-51.714863
2084.683228	-53.449825
2085.356140	-52.005508
2086.029053	-52.950207
2086.701965	-51.283463
2087.374878	-52.214661
2088.047791	-54.876602
2088.720703	-52.665985
2089.393616	-50.695011
2090.066528	-52.051483
2090.739441	-51.269230
2091.412354	-52.932236
2092.085266	-53.914658
2092.758179	-52.112778
2093.431091	-51.158241
2094.104004	-53.347343
2094.776917	-52.547043
2095.449829	-48.951267
2096.122742	-50.778389
2096.795654	-50.592888
2097.468567	-51.192608
2098.141479	-50.238464
2098.814392	-49.202679
2099.487305	-51.192833
2100.160217	-49.848522
2100.833130	-47.994171
2101.506042	-46.500088
2102.178955	-51.175209
2102.851868	-52.060852
2103.524780	-48.455875
2104.197693	-48.373188
2104.870605	-46.978226
2105.543518	-48.503883
2106.216431	-51.089275
2106.889343	-49.134327
2107.562256	-50.059288
2108.235168	-47.326881
2108.908081	-50.731625
2109.580994	-48.822868
2110.253906	-48.169144
2110.926819	-49.514347
2111.599731	-47.139465
2112.272644	-46.169022
2112.945557	-49.676918
2113.618469	-46.394230
2114.291382	-46.930683
2114.964294	-51.027317
2115.637207	-53.950607
2116.310120	-50.394867
2116.983032	-47.776577
2117.655945	-48.529514
2118.328857	-45.586586
2119.001770	-48.989288
2119.674683	-44.110321
2120.347595	-48.591587
2121.020508	-46.024254
2121.693420	-45.299278
2122.366333	-46.973389
2123.039246	-49.790855
2123.712158	-47.435970
2124.385071	-43.379044
2125.057983	-44.356892
2125.730896	-44.996212
2126.403809	-47.329220
2127.076721	-45.181988
2127.749634	-44.071720
2128.422546	-47.312084
2129.095459	-51.903091
2129.768372	-41.742138
2130.441284	-43.501869
2131.114197	-42.405098
2131.787109	-44.704342
2132.460022	-44.437447
2133.132935	-45.690079
2133.805847	-49.827766
2134.478760	-43.805458
2135.151672	-39.779522
2135.824585	-41.102833
2136.497498	-46.985638
2137.170410	-42.043278
2137.843323	-43.912743
2138.516235	-41.432518
2139.189148	-43.354591
2139.862061	-45.521526
2140.534973	-42.955647
2141.207886	-40.825245
2141.880798	-43.349049
2142.553711	-41.618225
2143.226624	-44.003662
2143.899536	-42.815754
2144.572449	-44.138309
2145.245361	-44.283661
2145.918274	-41.877682
2146.591187	-44.369514
2147.264099	-40.890797
2147.937012	-46.907234
2148.609924	-42.091953
2149.282837	-42.162601
